STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2016,,5.429432913661,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,4.89014536142349,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2020,,6.04949183762074,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2021,,6.71039596199989,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2010,,3.26839908957481,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2011,,3.24174240231514,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2012,,2.59197782725096,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2013,,2.8552720323205,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2014,,2.64459010213614,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2015,,2.98338979482651,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2016,,4.94039431214333,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,3.05107329040766,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2018,,2.99829784780741,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2019,,4.18094843626022,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2011,,9.68746170401573,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2012,,7.28228390216827,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2013,,7.90055319666862,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2014,,7.52266421914101,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2015,,7.17603489756584,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2016,,6.44840449094772,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,11.6372682154179,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2018,,4.12926152348518,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2019,,10.4781813919544,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2020,,14.6879956126213,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2021,,15.6950086355209,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2022,,9.4618484377861,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2023,,14.833028614521,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2010,,11.6683281958103,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2011,,10.3150583803654,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2012,,9.16662737727165,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2013,,9.23069193959236,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2014,,9.29449424147606,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2015,,10.3073216974735,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2016,,10.2882795035839,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,9.72934737801552,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2018,,11.2940490245819,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2019,,10.7484824955463,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2020,,10.339992493391,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2021,,11.7159612476826,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2022,,11.9936041533947,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2023,,12.3213671147823,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2010,,5.17884828150272,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2011,,6.95769786834717,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2012,,11.6810820996761,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2013,,20.7837045192719,,A,Normal value,,,,,1,One,,,,,,
